ToGo,Down,OffenseTeam,DefenseTeam,YardLine,Time,PlayType
6,1,0,16,94,3017,5
1,3,0,16,89,3041,8
4,2,0,16,86,3061,5
10,1,0,16,80,3085,5
3,4,0,16,75,3089,5
4,3,0,16,74,3119,5
4,2,0,16,74,3123,5
10,1,0,16,68,3144,8
10,1,16,0,77,3207,8
1,4,16,0,71,3248,8
5,3,16,0,67,3297,5
3,2,16,0,69,3339,8
10,1,16,0,62,3380,8
3,3,16,0,97,3465,5
3,2,16,0,97,3469,5
5,1,16,0,95,3513,5
1,2,16,0,92,3557,8
10,1,16,0,83,3600,8
5,3,16,0,77,1841,5
7,2,16,0,75,1884,8
10,1,16,0,72,1925,8
5,3,16,0,65,1969,5
8,2,16,0,62,2013,8
10,1,16,0,60,2054,10
6,4,0,16,62,2108,2
6,3,0,16,62,2112,5
15,2,0,16,53,2152,5
10,2,0,16,58,2176,5
16,4,3,25,84,987,2
16,3,3,25,84,990,5
3,2,3,25,97,994,5
1,2,4,29,99,3006,8
8,1,4,29,92,3045,5
6,4,4,29,62,3094,5
6,3,4,29,62,3098,5
6,2,4,29,62,3144,8
10,1,4,29,58,3189,8
2,3,29,4,81,3403,8
5,2,29,4,78,3444,8
10,1,29,4,73,3489,8
10,1,29,4,62,3528,8
6,3,29,4,57,3556,9
6,2,29,4,57,3563,5
10,1,29,4,53,3600,8
1,2,4,29,99,2110,8
9,1,4,29,91,2158,8
2,2,4,29,60,2197,5
10,1,4,29,52,2238,8
6,3,4,29,59,919,10
10,2,4,29,55,924,5
10,1,4,29,55,929,5
6,4,22,10,60,2881,5
6,3,22,10,60,2887,5
7,1,3,25,93,999,8
2,2,3,25,68,1007,5
10,1,3,25,60,1011,5
5,3,0,16,53,908,8
4,2,16,0,57,921,5
10,2,4,30,52,3115,8
10,1,4,30,52,3119,5
5,4,30,4,53,3308,6
5,3,30,4,53,3313,5
3,2,16,0,93,683,5
10,1,16,0,86,709,5
1,4,16,0,78,754,8
8,3,16,0,71,797,5
8,2,16,0,71,802,5
10,1,16,0,69,828,8
7,4,14,12,54,2887,6
7,3,14,12,54,2893,5
7,2,14,12,54,2897,5
10,1,14,12,51,2939,8
6,3,12,14,83,3022,5
6,2,12,14,83,3048,5
10,1,12,14,79,3091,5
13,4,14,12,63,3130,2
13,3,14,12,63,3135,5
10,2,14,12,66,3175,8
10,1,14,12,66,3181,5
1,2,14,12,63,3219,8
10,1,14,12,54,3255,8
6,4,14,12,65,3385,2
1,4,14,12,70,3398,8
7,3,14,12,64,3435,5
14,2,14,12,57,3467,5
20,1,14,12,51,3507,5
10,1,14,12,61,3531,8
2,2,14,12,57,3567,8
6,3,12,14,53,1994,9
6,2,12,14,53,1999,5
1,3,14,12,99,2074,5
1,2,14,12,99,2079,5
1,1,14,12,99,2119,8
5,3,14,12,95,2124,5
5,2,14,12,95,2129,5
8,1,14,12,92,2170,8
3,3,14,12,77,2174,5
10,2,14,12,70,2213,5
10,1,14,12,70,2253,8
5,2,30,4,53,3318,5
10,3,4,30,51,1870,9
10,2,4,30,51,1875,5
10,1,4,30,51,1910,8
2,4,4,30,95,2289,8
1,3,4,30,96,2331,8
4,2,4,30,93,2369,8
10,1,4,30,52,2494,8
10,2,30,4,65,903,2
10,1,30,4,65,904,0
5,2,30,4,90,1052,8
10,1,30,4,85,1086,5
18,4,4,30,68,1436,2
18,3,4,30,68,1439,5
18,2,4,30,68,1443,5
20,1,4,30,66,1477,5
10,1,4,30,76,1495,8
3,4,4,30,63,1516,5
5,3,4,30,61,1556,8
7,2,4,30,59,1579,8
10,1,4,30,56,1620,8
1,2,30,4,99,40,8
1,1,30,4,99,75,8
10,1,30,4,74,116,5
3,2,30,4,70,156,8
10,1,30,4,63,177,5
10,1,30,4,52,215,5
1,3,4,30,51,673,8
2,2,4,30,100,720,8
5,4,21,23,83,2706,2
8,3,21,23,80,2731,8
8,2,21,23,80,2737,5
10,1,21,23,78,2771,8
6,2,21,23,65,2808,8
10,1,21,23,61,2813,5
4,4,21,23,56,2818,5
4,3,21,23,56,2821,5
4,2,21,23,56,2864,8
10,1,21,23,100,2895,8
2,4,9,7,84,2963,2
3,3,9,7,83,3006,8
8,2,9,7,78,3039,5
10,1,9,7,76,3075,8
1,3,9,7,51,3120,5
14,4,7,9,67,3208,9
14,3,7,9,67,3213,5
10,2,7,9,71,3256,5
10,1,7,9,71,3262,5
12,4,23,21,60,1753,6
7,4,23,21,65,1753,4
7,3,23,21,65,1757,5
10,2,23,21,62,1795,8
10,1,23,21,62,1800,5
7,4,21,23,63,303,6
7,3,21,23,63,308,5
10,2,21,23,60,352,8
10,1,21,23,60,357,5
4,2,21,23,56,391,8
10,1,21,23,100,422,5
10,2,26,6,77,1673,5
10,1,26,6,77,1715,8
10,2,23,21,74,753,3
10,1,23,21,74,790,8
10,1,13,29,75,2738,7
5,2,13,29,67,2784,8
10,1,13,29,62,2789,8
6,4,29,13,94,2953,2
5,3,29,13,95,2996,9
12,2,29,13,88,3002,5
6,1,29,13,94,3033,9
2,2,29,13,79,3058,5
10,1,29,13,71,3087,5
1,1,13,29,99,3153,8
2,2,13,29,89,3189,8
10,1,13,29,81,3231,8
1,4,13,29,51,3251,5
8,2,29,13,77,3475,5
10,1,29,13,75,3513,8
10,4,29,13,56,3546,5
10,3,29,13,56,3550,5
10,2,29,13,56,3556,5
10,1,29,13,56,3600,5
6,4,13,29,60,1910,5
6,3,13,29,60,1914,5
11,2,13,29,55,1954,5
10,1,13,29,56,1997,8
4,2,13,29,51,2035,8
11,4,29,13,59,2177,6
17,3,29,13,53,2229,5
17,2,29,13,53,2232,5
10,1,29,13,60,2278,9
8,4,13,29,82,2405,2
8,3,13,29,82,2409,5
8,2,13,29,82,2413,5
10,1,13,29,80,2451,8
7,2,13,29,72,2489,8
10,1,13,29,69,2526,5
5,2,25,3,67,1802,8
10,1,25,3,62,1831,8
11,3,3,25,84,1908,10
6,2,3,25,89,1946,8
10,1,3,25,85,1986,8
6,2,3,25,76,2022,8
10,1,3,25,72,2064,8
4,1,25,3,96,2279,8
2,3,25,3,82,2319,5
8,2,25,3,76,2362,8
10,1,25,3,74,2399,8
13,4,8,27,87,993,2
3,4,8,27,97,1000,10
10,3,8,27,90,1009,10
6,2,8,27,94,1015,9
10,1,8,27,90,1020,8
7,3,8,27,74,1041,5
14,2,8,27,67,1084,5
3,2,8,27,67,1148,8
10,1,8,27,60,1187,5
1,3,8,27,58,1226,8
1,2,8,27,58,1262,8
1,1,27,8,99,1436,8
14,3,27,8,86,1440,5
9,2,27,8,91,1478,8
9,1,27,8,91,1483,5
10,1,27,8,51,1490,5
7,2,8,27,93,1600,5
7,1,8,27,93,1606,5
2,1,8,27,98,1612,5
2,3,8,27,84,1636,5
10,2,8,27,76,1674,8
10,1,8,27,76,1680,5
10,1,8,27,64,1726,5
8,4,5,20,63,3560,2
8,3,5,20,63,3564,5
6,2,5,20,65,3600,8
10,1,5,20,61,1801,5
3,3,5,20,51,1843,5
4,2,5,20,100,1881,8
10,4,3,25,70,2436,2
10,3,3,25,70,2442,5
10,2,3,25,70,2445,5
10,1,3,25,70,2449,5
4,3,3,25,60,2486,5
10,2,3,25,54,2527,5
10,1,3,25,54,2570,8
9,1,3,25,91,1420,8
9,3,3,25,72,1467,5
16,2,3,25,65,1512,5
20,1,3,25,61,1551,5
10,1,3,25,71,1570,8
7,4,3,25,70,1587,2
10,3,3,25,67,1626,5
10,2,3,25,67,1629,5
10,1,3,25,67,1671,8
10,3,3,25,56,1707,10
10,3,3,25,56,1712,5
10,2,3,25,56,1716,5
10,1,3,25,56,1726,5
2,2,3,25,51,1768,5
1,1,25,3,99,69,8
10,1,25,3,74,86,8
10,1,25,3,58,117,10
1,4,25,3,53,128,4
4,3,25,3,100,173,8
16,4,3,25,60,405,6
16,3,3,25,60,410,5
11,3,3,25,65,410,4
6,3,3,25,70,410,4
6,2,3,25,70,415,5
5,4,16,0,94,2256,2
5,3,16,0,94,2259,5
5,2,16,0,94,2311,8
10,1,16,0,89,2354,8
2,2,16,0,86,2395,8
10,1,16,0,78,2436,8
6,3,3,25,87,921,5
6,2,3,25,87,926,5
20,1,3,25,73,943,5
10,1,3,25,83,949,5
10,2,3,25,64,961,10
10,1,3,25,64,964,5
10,1,3,25,66,451,8
1,3,3,25,63,489,8
7,2,3,25,57,524,5
10,1,3,25,54,562,8
1,4,3,25,53,604,8
2,3,3,25,52,628,8
11,3,15,18,65,2737,7
10,2,15,18,66,2775,7
10,1,15,18,66,2811,8
14,4,15,18,86,2894,2
13,3,15,18,87,2900,5
8,3,15,18,92,2900,4
13,2,15,18,87,2943,5
15,1,15,18,85,2984,10
5,1,15,18,95,3013,8
2,2,15,18,91,3049,8
10,1,15,18,83,3089,8
10,4,18,15,56,3282,6
10,3,18,15,56,3285,5
10,2,18,15,56,3291,5
10,1,18,15,56,3296,5
6,3,15,18,61,3528,5
11,2,15,18,56,3565,5
10,1,15,18,57,1813,8
6,4,18,15,84,1933,2
6,3,18,15,84,1936,5
6,2,18,15,84,1981,8
10,1,18,15,80,2020,5
1,1,15,18,99,2358,8
10,1,15,18,85,2403,5
9,2,15,18,66,2454,5
10,1,15,18,65,2497,5
1,3,15,18,59,2537,8
7,2,15,18,53,2556,8
10,1,15,18,100,2594,8
1,3,15,18,99,1304,8
8,3,15,18,84,1424,5
10,2,15,18,82,1458,10
10,1,15,18,82,1464,5
10,1,15,18,64,1500,5
10,1,15,18,52,1538,5
10,1,13,29,58,2556,8
10,1,13,29,60,902,2
3,4,13,29,54,907,5
14,4,29,13,57,1012,6
14,3,29,13,57,1015,5
4,3,29,13,67,1020,8
10,1,16,0,51,925,5
10,1,16,0,85,965,5
10,1,16,0,64,1008,5
3,2,16,0,59,1011,5
10,1,16,0,52,1016,5
11,4,16,0,69,1121,2
11,3,16,0,69,1127,5
15,2,16,0,65,1171,8
5,2,16,0,75,1199,8
10,1,16,0,70,1236,8
7,1,16,0,93,1544,8
2,3,16,0,87,1583,5
8,2,16,0,81,1625,8
10,1,16,0,79,1669,5
7,2,16,0,66,1707,5
10,1,16,0,63,1752,8
10,4,16,0,58,40,6
9,3,16,0,59,78,5
9,2,16,0,59,83,5
10,1,16,0,58,124,8
4,2,16,0,52,166,5
2,3,0,16,98,294,8
2,2,0,16,98,337,8
2,1,0,16,98,341,5
4,1,0,16,96,362,9
10,2,0,16,82,404,8
10,1,0,16,82,408,5
10,1,0,16,68,449,5
10,1,0,16,56,493,5
1,3,12,14,99,2296,10
3,2,12,14,97,2331,8
1,1,12,14,99,2367,8
10,1,12,14,85,2405,8
1,3,12,14,63,2447,5
4,2,12,14,60,2488,5
10,1,12,14,54,2509,5
1,2,14,12,52,2517,5
1,1,14,12,99,901,8
6,2,1,22,90,1441,8
16,2,24,19,80,3181,5
10,1,24,19,86,3217,9
4,3,24,19,82,3249,5
4,3,24,19,82,3253,5
9,3,24,19,77,3270,4
10,2,24,19,76,3301,5
10,1,24,19,76,3309,5
1,3,24,19,74,3338,8
1,2,24,19,74,3345,5
10,1,24,19,65,3355,5
3,4,24,19,56,3379,5
10,1,19,24,87,3600,8
3,3,19,24,72,1830,5
7,2,19,24,68,1865,5
2,2,19,24,73,1876,4
10,1,19,24,65,1926,8
10,3,19,24,100,1942,5
9,2,19,24,51,1986,8
10,1,19,24,100,2024,8
10,4,19,24,64,2480,2
4,3,19,24,70,2527,9
7,2,19,24,67,2568,8
10,1,19,24,64,2604,8
7,2,19,24,93,1405,5
8,1,19,24,92,1439,8
6,3,19,24,72,1478,5
7,2,19,24,71,1524,8
10,1,19,24,68,1566,8
5,3,19,24,61,1605,5
10,2,19,24,56,1645,8
10,1,19,24,56,1650,5
1,4,19,24,80,89,2
1,3,19,24,80,93,5
6,2,19,24,75,133,5
10,1,19,24,71,170,8
10,1,19,24,57,212,8
9,4,12,14,69,925,2
9,3,12,14,69,931,5
9,2,12,14,69,936,5
10,1,12,14,68,942,5
8,2,12,14,57,949,10
10,1,12,14,55,960,5
15,4,14,12,70,1048,2
15,3,14,12,70,1053,5
16,2,14,12,69,1097,8
10,1,14,12,75,1141,8
5,3,14,12,67,1174,5
6,2,14,12,66,1213,8
10,1,14,12,62,1252,8
7,2,12,14,93,1309,5
8,1,12,14,92,1349,8
2,2,12,14,59,1398,5
1,1,14,12,99,1484,8
5,3,14,12,95,1490,5
5,2,14,12,95,1515,8
8,1,14,12,92,1557,8
4,2,14,12,100,1601,5
3,4,14,12,78,358,2
11,3,14,12,70,395,5
11,2,14,12,70,401,5
10,1,14,12,71,444,8
11,3,14,12,53,480,5
11,2,14,12,53,485,5
10,1,14,12,54,524,8
12,3,26,6,59,2735,7
11,2,26,6,60,2776,7
12,4,23,21,58,2008,6
20,3,23,21,100,2054,5
11,2,23,21,59,2097,9
10,1,23,21,60,2145,8
7,1,21,23,93,2286,8
10,2,21,23,78,2325,5
10,1,21,23,78,2371,8
6,3,21,23,69,2414,5
5,2,21,23,70,2462,8
10,1,21,23,65,2503,5
1,4,21,23,62,2543,8
13,3,21,23,100,2590,5
8,2,21,23,55,2629,5
10,1,21,23,53,2666,5
10,1,26,6,61,2818,7
2,4,6,26,72,2829,2
2,3,6,26,72,2832,5
10,2,6,26,64,2853,5
10,1,6,26,64,2860,5
4,4,26,6,85,2875,2
11,3,26,6,78,2921,5
11,2,26,6,78,2926,8
10,1,26,6,79,2933,8
10,1,26,6,68,2975,5
10,1,26,6,55,3017,8
8,4,26,6,53,933,6
7,2,26,6,54,948,5
10,1,26,6,51,966,10
5,4,6,26,57,1005,6
5,3,6,26,57,1010,5
10,2,6,26,52,1016,5
10,1,6,26,52,1020,5
10,4,26,6,58,1125,6
10,1,25,3,88,3761,8
10,1,25,3,72,3769,8
3,3,25,3,61,3809,5
3,2,25,3,61,3813,5
10,1,25,3,54,3822,10
6,4,3,25,78,3956,2
6,3,3,25,78,3960,5
10,2,3,25,74,3987,10
10,1,3,25,74,4026,8
10,2,3,25,55,4044,5
10,1,3,25,55,4046,5
17,4,25,3,59,2725,2
17,3,25,3,59,2730,5
12,3,25,3,64,2730,4
15,2,25,3,61,2735,8
4,3,3,25,93,2815,5
6,2,3,25,91,2820,8
10,1,3,25,87,2852,8
10,1,3,25,73,2894,5
4,3,3,25,67,2930,5
4,2,3,25,67,2967,8
10,1,3,25,61,3007,8
15,3,25,3,71,3378,5
14,2,25,3,72,3422,8
10,1,25,3,76,3466,8
5,2,25,3,85,3522,5
10,1,25,3,80,3560,8
4,3,25,3,68,3600,10
12,3,30,4,74,2736,7
11,2,30,4,75,2773,7
10,1,30,4,76,2815,7
5,3,30,4,51,2891,4
9,2,29,13,62,1048,8
10,1,29,13,61,1087,8
1,1,29,13,99,1212,5
7,2,29,13,87,1255,5
10,1,29,13,84,1293,8
10,3,26,6,58,1130,5
5,2,26,6,63,1160,5
10,1,26,6,58,1195,8
1,2,26,6,54,1230,8
5,2,6,26,89,1536,5
10,1,6,26,84,1568,5
4,2,6,26,53,1610,5
10,4,26,6,77,1664,2
10,3,26,6,77,1667,5
9,4,6,26,51,89,6
4,4,6,26,56,102,4
10,3,6,26,100,152,5
5,3,6,26,55,167,4
8,2,6,26,52,211,8
10,1,6,26,100,257,8
2,3,26,6,85,285,8
2,2,26,6,85,289,5
10,1,26,6,77,335,8
6,2,26,6,71,343,5
10,1,26,6,67,382,8
4,4,15,25,61,3244,6
4,3,15,25,61,3247,5
8,2,15,25,57,3285,5
10,1,15,25,55,3320,5
10,1,15,25,86,3501,5
1,4,15,25,84,3540,8
6,3,15,25,79,3577,5
10,2,15,25,75,3600,5
10,1,15,25,75,1810,8
3,3,15,25,68,1847,8
10,2,15,25,61,1887,5
10,1,15,25,61,1894,5
8,3,15,25,56,1900,5
8,2,15,25,56,1906,5
10,1,15,25,54,1948,8
5,3,25,15,90,2049,8
10,2,25,15,85,2091,5
10,1,25,15,85,2095,5
10,1,25,15,100,2142,8
1,3,15,25,75,902,2
1,2,15,25,75,903,0
5,1,15,25,71,919,5
10,3,1,22,59,1566,5
11,2,1,22,58,1607,8
10,1,1,22,59,1639,5
7,4,22,1,66,1760,2
7,3,22,1,66,1764,5
11,2,22,1,62,1800,5
10,1,22,1,63,15,8
10,1,22,1,58,22,5
2,2,22,1,52,52,8
3,3,22,1,88,119,5
9,2,22,1,82,154,5
10,1,22,1,81,182,5
10,1,22,1,55,260,8
2,4,1,22,69,309,8
7,3,1,22,64,346,8
7,2,1,22,64,352,5
10,1,1,22,61,390,8
7,4,22,1,93,494,2
7,3,22,1,93,497,5
7,2,22,1,93,501,5
10,1,22,1,90,532,8
5,3,22,1,82,574,8
11,2,22,1,76,611,5
10,1,22,1,77,646,8
5,2,22,1,72,685,5
10,1,22,1,67,714,8
10,1,19,24,51,2735,7
3,3,24,19,54,2780,9
3,2,24,19,54,2786,5
7,2,26,6,52,823,5
3,4,22,1,65,2730,2
3,3,22,1,65,2733,5
3,2,22,1,65,2738,5
10,1,22,1,58,2743,5
6,4,1,22,79,2811,2
8,3,1,22,77,2816,8
9,2,1,22,76,2820,8
10,1,1,22,75,2831,8
6,2,1,22,63,2874,8
1,2,1,22,68,2874,4
10,1,1,22,59,2917,8
6,4,22,1,79,3089,2
6,3,22,1,79,3111,5
10,2,22,1,75,3149,5
2,2,22,1,83,3168,8
10,1,1,22,74,3302,5
10,1,22,1,81,1802,8
10,1,22,1,65,1842,8
10,1,1,22,53,1887,5
22,4,22,1,73,2011,2
14,3,22,1,81,2050,9
22,2,22,1,73,2093,5
12,2,22,1,83,2126,5
15,1,22,1,80,2146,8
10,1,22,1,85,2158,4
10,1,22,1,74,2173,8
5,2,22,1,69,2191,5
10,1,22,1,64,2227,8
8,4,1,22,56,2507,6
8,3,1,22,56,2511,5
5,2,1,22,59,2551,8
10,1,1,22,54,2587,8
10,1,1,22,90,934,5
10,1,1,22,80,968,8
8,3,1,22,69,976,8
8,2,1,22,69,979,5
10,1,1,22,67,984,8
4,3,1,22,56,990,10
2,3,13,29,98,1482,10
2,2,13,29,98,1525,8
2,1,13,29,98,1529,5
10,1,13,29,85,1562,5
8,2,13,29,73,1592,5
10,1,13,29,71,1634,8
4,1,13,29,96,16,8
10,1,13,29,79,44,8
7,2,13,29,62,71,5
10,1,13,29,59,109,8
19,4,13,29,72,185,2
10,3,13,29,81,224,9
10,2,13,29,81,229,5
10,1,13,29,81,233,5
1,2,13,29,72,276,8
10,1,13,29,63,307,5
2,2,13,29,58,336,5
10,1,13,29,100,368,5
3,4,29,13,97,451,2
3,3,29,13,97,456,5
5,2,29,13,95,495,8
1,2,29,13,99,519,4
1,1,29,13,99,551,8
1,1,29,13,99,571,4
10,3,29,13,80,597,5
10,2,29,13,80,600,5
3,3,29,13,76,644,5
10,2,29,13,69,684,8
10,1,29,13,69,689,5
6,2,29,13,62,732,8
10,1,29,13,58,774,8
12,4,12,14,61,2734,2
12,3,12,14,61,2747,5
19,2,12,14,54,2770,5
10,1,12,14,63,2778,9
10,2,1,22,100,1016,5
10,1,1,22,100,1020,8
9,4,22,1,77,1138,2
9,3,22,1,77,1142,5
5,2,16,0,95,1501,5
20,1,22,1,66,1185,5
10,1,22,1,76,1203,8
11,3,22,1,51,1241,5
11,2,22,1,51,1244,5
10,1,22,1,52,1287,8
2,4,19,24,96,397,5
3,3,19,24,95,444,10
4,2,19,24,94,486,8
10,1,19,24,88,527,8
2,3,19,24,71,571,5
2,2,19,24,71,574,5
10,1,19,24,63,607,5
11,2,28,27,65,2738,7
10,1,28,27,66,2774,7
2,4,9,20,88,1151,2
7,3,9,20,83,1191,5
6,2,9,20,84,1236,5
10,1,9,20,80,1272,8
10,1,28,27,76,1310,5
9,3,28,27,65,1355,5
10,2,28,27,64,1400,8
10,1,28,27,64,1406,5
12,4,28,27,56,1536,6
11,3,28,27,57,1570,9
8,2,28,27,60,1615,5
10,1,28,27,58,1655,8
1,1,28,27,99,1695,8
5,2,28,27,94,1739,8
10,1,28,27,89,1779,5
7,3,28,27,84,1800,9
8,2,28,27,83,11,5
10,1,28,27,81,50,8
7,3,28,27,74,96,5
10,2,28,27,71,138,8
10,1,28,27,71,145,5
10,1,28,27,55,182,8
20,4,28,27,60,307,6
14,3,28,27,66,346,5
14,2,28,27,66,355,5
18,1,28,27,62,390,5
10,1,28,27,70,421,8
9,4,27,28,68,551,2
9,3,27,28,68,556,5
9,2,27,28,68,559,5
10,1,27,28,67,593,8
2,2,28,27,98,604,8
3,1,28,27,97,647,8
7,2,28,27,87,687,5
10,1,28,27,84,727,10
10,1,28,27,57,761,8
1,3,28,27,52,802,8
5,3,31,8,55,2735,8
10,2,31,8,100,2775,8
10,1,31,8,100,2820,8
10,2,31,8,57,2990,5
10,1,31,8,57,2996,5
6,3,8,31,66,3065,5
8,2,8,31,64,3109,8
10,1,8,31,62,3153,8
4,4,31,8,65,3235,5
4,3,31,8,65,3239,5
10,2,31,8,59,3269,5
10,1,31,8,59,3274,5
1,4,27,28,79,2959,8
1,3,27,28,79,2985,8
1,2,27,28,79,2991,5
10,1,27,28,70,2997,5
1,3,27,28,66,3016,8
8,2,27,28,59,3041,5
10,1,27,28,57,3068,8
7,2,28,27,72,3179,5
10,1,28,27,69,3218,8
1,2,28,27,64,3261,8
10,1,28,27,55,3301,8
8,4,28,27,58,3600,6
3,4,28,27,63,3600,4
11,3,28,27,55,1834,5
11,2,28,27,55,1840,5
6,4,26,6,84,3188,2
6,3,26,6,84,3192,5
8,2,26,6,82,3229,8
10,1,26,6,80,3265,8
5,1,26,6,95,1898,8
1,2,26,6,92,1935,8
10,1,26,6,83,1970,8
6,3,26,6,75,2006,5
4,2,26,6,77,2045,9
10,1,26,6,71,2085,8
10,1,26,6,61,2124,5
4,3,26,6,52,2168,5
7,3,6,26,82,2370,5
9,2,6,26,80,2414,5
10,1,6,26,79,2453,8
10,1,6,26,54,2496,5
10,1,28,27,56,1879,8
12,4,27,28,88,1996,2
7,3,27,28,93,2041,9
7,2,27,28,93,2046,5
8,1,27,28,92,2079,8
10,1,27,28,81,2111,10
1,2,27,28,76,2143,8
10,1,27,28,67,2172,10
3,2,27,28,62,2208,8
3,2,27,28,62,2229,9
10,1,27,28,55,2257,5
3,2,27,28,52,2302,8
4,4,10,11,65,1023,5
12,3,10,11,57,1062,5
10,1,10,11,59,1107,5
5,4,11,10,76,1260,2
5,3,11,10,76,1265,5
5,2,11,10,76,1268,5
10,1,11,10,71,1313,8
5,2,11,10,55,1360,5
10,1,11,10,100,1398,8
1,4,11,10,86,1800,8
7,3,11,10,80,7,5
9,2,11,10,78,52,10
10,1,11,10,77,80,8
1,3,11,10,91,193,5
2,2,11,10,90,229,8
10,1,11,10,82,271,5
10,1,11,10,67,318,8
10,1,11,10,56,355,5
7,2,10,11,93,514,5
7,1,10,11,93,553,8
10,1,10,11,62,593,5
10,2,11,10,90,741,5
10,1,11,10,90,785,8
2,2,11,10,86,826,8
10,1,11,10,78,859,5
10,1,19,24,66,2924,8
5,3,19,24,59,2966,8
5,2,19,24,59,2970,8
10,1,19,24,54,2976,8
1,1,24,19,99,2981,5
1,2,24,19,91,3001,5
5,1,24,19,87,3025,8
10,1,24,19,82,3030,5
2,3,24,19,73,3048,5
10,2,24,19,65,3082,5
10,1,24,19,65,3085,5
10,1,15,25,66,919,4
10,1,29,28,53,1227,8
2,4,26,6,57,738,6
12,3,25,15,64,2733,7
11,2,25,15,65,2748,7
10,1,25,15,66,2788,7
12,2,25,15,53,2900,10
10,1,25,15,55,2942,8
1,2,25,15,53,2986,8
1,1,25,15,99,3083,8
10,1,25,15,58,3115,5
7,4,28,29,81,1345,2
15,3,28,29,73,1388,5
7,2,28,29,81,1431,9
10,1,28,29,78,1474,8
10,1,28,29,59,1517,5
2,3,28,29,56,1561,10
8,2,28,29,100,1605,8
10,1,15,25,54,944,4
3,3,15,25,96,1009,5
7,2,15,25,92,1015,8
10,1,15,25,89,1020,8
10,1,15,25,75,1043,10
2,3,15,25,63,1082,8
7,3,15,25,58,1088,5
7,2,15,25,58,1091,5
10,1,15,25,55,1129,8
9,2,25,15,52,1619,5
10,1,25,15,51,1663,8
13,3,20,9,69,2343,5
13,2,20,9,69,2348,5
8,2,20,9,74,2365,4
10,1,20,9,72,2411,5
3,2,20,9,65,2454,8
10,1,20,9,58,2477,8
5,4,9,20,66,905,2
5,3,9,20,66,911,5
5,2,9,20,66,917,5
10,1,9,20,61,923,5
1,4,20,9,52,979,6
1,3,20,9,52,983,5
1,3,8,31,85,3338,5
9,2,8,31,77,3375,5
10,1,8,31,76,3416,8
3,4,8,31,66,3521,2
3,3,8,31,66,3527,5
4,2,8,31,65,3566,5
1,1,31,8,99,1015,8
10,1,31,8,86,1020,5
10,3,31,8,71,1060,5
10,2,31,8,71,1065,5
10,1,31,8,71,1104,8
12,2,31,8,59,1143,5
5,1,31,8,66,1190,9
10,1,31,8,61,1196,5
2,2,31,8,58,1234,8
10,1,31,8,100,1276,5
7,1,8,31,93,930,8
10,1,8,31,62,961,5
10,1,15,25,86,1311,5
10,1,15,25,74,1345,8
3,2,15,25,67,1376,10
10,1,15,25,60,1413,5
1,2,15,25,58,1455,8
1,4,3,24,72,2441,5
12,3,3,24,61,2480,5
6,2,3,24,67,2522,8
10,1,3,24,63,2559,8
8,2,3,24,88,372,5
10,1,3,24,86,413,8
4,2,3,24,73,452,5
10,1,3,24,67,493,8
3,2,3,24,62,521,8
10,1,3,24,55,552,8
19,4,3,24,70,815,2
7,3,3,24,82,855,9
7,2,3,24,82,858,5
10,1,3,24,79,893,10
18,4,29,28,52,2772,5
9,3,29,28,61,2804,9
17,2,29,28,53,2810,5
10,1,29,28,60,2817,9
2,3,29,28,55,2822,8
2,2,29,28,55,2828,5
1,4,28,29,53,2839,8
2,3,28,29,52,2850,8
4,2,28,29,100,2854,8
6,3,29,28,91,2922,5
6,2,29,28,91,2926,5
10,1,29,28,87,2952,5
4,4,29,28,88,3105,5
4,3,29,28,88,3109,5
4,2,29,28,88,3112,5
10,1,29,28,82,3137,5
5,4,29,28,71,3170,5
5,3,29,28,71,3174,5
5,2,29,28,71,3179,5
10,1,29,28,66,3211,5
10,3,29,28,55,3242,5
10,2,29,28,55,3287,5
10,1,29,28,55,3323,5
1,1,29,28,99,3562,8
10,1,29,28,77,3566,5
3,2,28,29,97,1906,5
6,1,28,29,94,1945,8
1,3,28,29,89,1972,8
4,2,28,29,86,2015,8
10,1,28,29,80,2057,8
3,4,28,29,90,920,2
8,2,28,29,85,928,5
10,1,28,29,83,932,5
3,3,28,29,73,942,5
12,2,28,29,64,948,5
10,1,28,29,66,993,8
1,1,29,28,99,1012,5
10,1,29,28,82,1020,8
19,2,29,28,55,1052,5
10,1,29,28,64,1096,9
2,3,29,28,61,1142,10
4,2,29,28,59,1183,8
9,2,29,28,54,1186,5
10,1,8,31,69,1413,5
8,2,8,31,53,1451,5
10,1,8,31,51,1486,8
16,4,31,8,75,1591,2
18,3,31,8,73,1630,5
10,2,31,8,81,1678,5
10,1,31,8,81,1716,8
10,1,31,8,67,1761,8
10,1,31,8,55,1800,5
10,2,8,31,85,53,5
10,1,8,31,85,57,5
3,2,8,31,78,98,8
10,1,8,31,71,140,5
7,3,8,31,57,174,8
10,2,8,31,54,209,8
10,1,8,31,54,214,5
2,4,31,8,57,360,6
2,3,31,8,57,363,5
2,2,31,8,57,368,5
7,4,31,8,56,700,6
10,1,31,8,53,790,9
10,1,11,10,57,2740,7
10,1,10,11,88,2746,5
10,1,10,11,65,2752,5
10,2,10,11,52,2765,5
10,1,10,11,52,2770,5
10,4,11,10,58,2873,6
10,3,11,10,58,2879,5
16,4,20,9,84,1393,2
3,2,20,9,97,1468,8
10,1,20,9,90,1505,5
2,3,20,9,61,1551,5
4,2,20,9,59,1591,8
